Gene,BL1_tvalue,BL2_tvalue,M_tvalue,LAR_tvalue
VRK2,-1.578364222,2.126326362,-0.437778571,0.694713212
CLCN6,1.576617056,-2.391886941,0.986189276,-1.393374667
SIGLEC7,1.57539289,-2.287597332,-0.481133312,0.367588388
ZNF451,-1.575256573,3.274742787,-0.648631447,0.257109105
SMIM14,1.57370416,-2.535008006,-1.100685839,-0.064302584
ABCB5,1.571615621,-2.346255349,1.179771012,-0.960073212
GCSAM,1.572663905,-2.929555683,-1.463566565,-0.155453425
GTF3C3,-1.571236986,2.495425281,1.108033795,1.867332837
ZNF90,1.571077986,-2.901702674,-0.054383043,-0.409398948
HCCS,-1.570150421,2.180986178,1.674768783,-0.150973583
ATP11B,1.567292551,-2.388519391,1.070442002,-1.731334697
ARID1B,1.5648803,-2.277959727,0.452105987,-0.304786733
GYS1,1.56582849,-3.302241694,-1.007482402,-0.984349154
OR51T1,1.563754182,-2.146371824,-0.407084769,0.339397315
IFNGR2,-1.563223059,2.060424396,-1.663619598,1.924268721
NOL9,1.561578895,-2.201603124,1.138729635,-0.99911037
C1QTNF8,1.609690101,-2.343886051,-0.81192952,-0.196390198
SLK,1.559265161,-2.830087137,-1.020259081,1.453062028
RAB31,1.558059899,-2.18898137,0.413319333,-1.141023535
MYO3A,1.557451529,-2.815336083,0.830125416,-2.101052332
SEMA4B,-1.556849478,3.038444035,-0.303480939,0.6194277
EMILIN1,-1.555000015,2.283444156,0.485560627,0.875144377
FH,-1.55369124,2.652377313,-0.831062233,0.643503887
STX6,-1.553873115,2.482752017,0.391716088,0.479574137
USP47,-1.553613288,2.768060823,-2.441408088,0.823259668
CILP,1.551985035,-2.885282945,0.094694837,-0.049427548
PRMT8,-1.54940295,2.563549693,-1.45308972,1.941950878
G3BP1,-1.548511075,3.025301168,-0.843401297,1.721351175
MRGBP,-1.548741861,2.355814224,1.391786125,0.574847108
DGKH,1.547344792,-2.665809975,0.6392514,-1.651706739
SPOUT1,1.548638794,-2.111908606,-0.139893284,-0.214085019
HIST1H2AG,-1.548609332,2.075887272,0.639887405,-0.374983052
CBX8,1.54508177,-2.547014763,-0.02241842,-1.284310382
KSR1,1.54483743,-3.028288929,0.528735581,-0.954674796
AREG,-1.544320126,2.108938829,-0.492615542,1.853555516
BIRC8,-1.542421369,2.248788396,1.067743851,-0.678086241
APOF,-1.539488664,2.756560222,-1.536304886,1.691684058
CAPS,-1.535799404,2.342278025,0.076043181,0.26681997
CDKN1A,-1.534118824,2.106949804,-0.571139974,2.84494834
SH3KBP1,1.534651423,-2.213729176,0.211515019,-2.438879092
ARG2,1.532857271,-2.557545529,-1.076786463,0.378300778
C4BPA,1.53211704,-2.268584248,0.204712229,-0.556497442
SPTSSA,1.533257628,-2.423976076,1.025840991,-0.890765239
RDH11,1.530134838,-2.040888544,0.711407697,-1.63257604
HGS,-1.529998815,2.308061267,0.964339714,-0.346086107
ADNP,1.527948298,-3.121882655,0.65012429,-0.716413007
RNF219,1.527525188,-2.20272819,1.25546314,-1.722093311
IFI16,1.528599585,-2.276237421,-0.163617276,-1.09587753
TP53I13,-1.68128954,2.970471579,-1.499068542,3.561396889
HILPDA,1.679974445,-2.822969962,0.81843201,-1.362863731
PRPF39,1.526474651,-2.209424274,0.469608855,-1.117083433
ADAMTSL2,1.521941869,-2.30870418,0.189849992,-0.865910324
CCNE2,-1.518551945,2.741062994,-1.761605334,0.342869096
CDK7,-1.515032408,2.257686659,-0.304099866,1.288464207
MTHFD1L,-1.510584862,2.049643862,-0.040340281,2.346878978
NXPE3,-1.511044689,2.439709628,0.264156329,-0.643669554
MRPS2,-1.510914174,2.231006532,0.638604888,-0.699614037
TJP3,-1.509341338,3.301035833,-1.087110078,0.720266574
PTTG1,1.505465313,-2.432845427,0.440886619,-0.129171608
FXR2,1.505159835,-2.282032092,0.925656281,-0.44876162
ELL2,1.504661009,-2.141527454,-0.04830126,-0.389900368
RHBDL2,-1.553965625,2.912697498,0.682295845,0.57461851
FABP3,1.502566948,-2.336613772,0.316952882,-0.28309399
MSMO1,1.500177976,-2.295553186,-0.240252207,-0.272498531
SMARCA2,1.499983069,-3.415929886,0.504170312,-0.552760541
HOXB9,-1.499940515,2.466787928,-0.810630561,1.008383002
ABHD8,1.498992394,-2.450128276,1.376657856,-0.938800855
ACCSL,1.492394828,-2.56777043,-0.842528456,-0.33230034
DOK3,1.55541879,-3.432392844,-2.227869232,2.034541292
PPP5C,-1.490467374,3.368683298,-0.140752143,1.070454399
WFDC1,1.491488161,-2.066739281,0.701686511,-1.09391995
ZMYND12,1.489186711,-2.113019529,1.555409526,-2.359049954
IFRD1,1.488486581,-2.214712003,-0.291647192,0.511505641
MSH2,1.483754806,-2.036991941,-1.00482376,-1.245101872
C11orf70,1.4811521,-2.666189889,0.580011356,-0.264367578
NRGN,-1.482087829,2.107033498,-0.605104972,0.538679446
RNF34,1.480282616,-2.523866277,1.559301783,-1.565261455
KIF3C,-1.479906744,2.143003372,-2.534123607,1.466645303
RSU1,1.479867659,-2.361191032,-0.413050732,0.219700152
ZRANB1,1.479890002,-2.822535062,1.582110615,-1.962140891
CIART,1.479560236,-3.019540578,0.471283971,-1.475424324
PDIA5,1.477972477,-2.16587674,-0.040320854,0.14959534
GCDH,1.476541236,-2.049216609,0.366003486,-0.984624573
CWC25,1.476727022,-2.551635825,0.944281995,-0.690246966
GCHFR,-1.476478891,2.505175586,-0.128813556,0.873362864
ANO10,1.476129564,-2.364269845,0.769607299,-1.264382901
GMPR2,1.50344925,-2.905956681,-0.347824865,-0.587371992
AANAT,-1.474002888,3.303371368,0.145847132,0.699001998
JMJD8,1.521710478,-2.835631344,-0.054255128,-0.526947048
IL6ST,1.472333429,-2.070640173,-0.364507803,0.482774143
RIN2,-1.472150102,3.095227181,-0.425011533,0.023912017
CCDC144A,1.471536405,-2.625838185,0.376321735,-1.522153597
NPTX2,1.472372907,-3.19272906,0.968618437,-0.272593062
LGR5,-1.469893705,2.221063123,-0.43377269,0.539327972
KIF13B,1.469028798,-2.279395022,0.560388501,-1.144195661
DNAH7,1.608217911,-3.443478633,0.414249511,-1.520792722
FRK,-1.467452256,2.72360812,-0.144817082,0.130421943
SMN1&SMN2,-1.467402492,2.365671274,0.205078271,0.624479903
WNT1,-1.465050476,2.065884634,-0.586789244,0.993342484
CTHRC1,1.463032699,-2.592167145,-2.25964253,0.63458217
PIPSL,1.46081257,-2.15129866,-0.871189833,-0.184468475
TAS2R43,1.461687936,-3.613874541,1.211875756,0.587029101
SPNS3,-1.455540254,2.368942921,-0.400904179,0.687349368
LOC107984923&EIF1AX,-1.455000801,2.379590295,-0.957453754,1.080546629
PPM1K,-1.454924372,2.707074075,-0.746192538,0.702817508
CTSD,-1.453227247,3.251591153,-2.020688191,0.585900947
PCDH11X,1.454164491,-2.059064791,-0.543479743,-0.715740456
HS3ST3A1,-1.452791108,2.875971623,-0.324824754,0.347344814
TDRD9,-1.452131871,2.801452026,-1.98107359,0.330310369
JCHAIN,-1.45197671,2.115970759,1.558417702,-0.244945534
ARHGEF25,-1.449766965,2.113791582,-0.962857839,1.179534317
HID1,-1.45033033,2.487823872,1.253158349,-0.464317297
ARID3B,-1.448108889,3.381476673,0.022688903,0.308001122
KMT2D,-1.447744676,2.217935702,-0.254497496,-0.299157909
ACP2,-1.446038605,2.202223937,-1.46834649,0.544323827
MZF1,-1.445381678,2.327730642,-0.893440786,1.261035274
PRKCB,-1.442988364,2.85385485,-0.333304095,1.079819727
NCEH1,-1.443782657,2.254276849,0.793267344,0.774355535
IL1RL1,1.441727967,-2.1377064,0.348693967,-0.300072853
NT5C3B,-1.440469332,2.135759307,-1.578439538,2.349521975
HTR4,1.439146003,-2.207173133,-0.446518664,0.978244938
NKX2-2,-1.438855023,2.723174955,-1.000957138,0.203386234
SCNM1,1.439594836,-2.266669266,-0.507641854,-1.283386963
PBX3,1.437259983,-2.674419193,-0.690869601,0.294404343
HLTF,1.4343785,-2.658738139,-0.127385209,-0.160421575
CSAG1,1.43512793,-2.619904793,-2.152530946,-0.422930927
OGFR,1.428619723,-2.215563145,2.302537457,-1.287977385
NR2E3,-1.427085111,2.131234822,1.005662479,-0.699203503
IQCH,1.426413596,-2.150066782,-1.169563738,-0.861069756
LRRC23,-1.468082389,3.081632786,1.578746848,-2.040981928
PPOX,1.422555835,-2.651265291,0.088314644,-0.527005403
RALGDS,1.420579417,-2.327708684,1.043409934,-1.785317321
C8G,-1.42048184,2.967052609,-0.76628187,0.085512796
FTH1,1.42011445,-2.576376941,0.277635787,-1.3054185
RPL27,1.419161697,-2.848275879,1.510955933,-1.286825186
KTN1,1.415413905,-2.140851957,1.431925732,-1.344111804
SCGB2B2,1.543317231,-2.545948574,0.760046441,-1.391719211
COL4A2,-1.41202539,2.747945403,-0.835101135,-0.068729528
GRK6P1,1.408547674,-2.361711913,1.078897285,-1.533287969
KBTBD11,-1.464100426,2.479698298,2.30062041,-1.464812942
ALDH3A1,-1.40546588,2.154556481,0.707601614,-0.247333414
VPREB1,-1.403729223,3.020752623,-0.600859204,-0.210385192
APOL2,-1.402660309,2.381970504,0.761381374,0.073795176
OR10R2,-1.399152605,2.531282637,-0.642852427,1.140688088
WASHC2A,-1.39756499,3.062114674,-0.955498847,0.174951425
BTBD8,-1.396381125,2.939737202,-1.315490602,1.03176132
CRB3,-1.396578355,2.119710526,-0.76440719,0.606046652
CYP4F8,-1.394893889,2.744610926,-1.108357115,0.471430165
TPM2,-1.391293085,2.489757666,0.259861702,1.110777471
CYP4F24P,-1.41636942,2.113722285,-1.03795451,0.376506005
SLC35F6,-1.391486668,2.125784505,-0.383846046,-0.081270976
TIMP2,-1.431120474,3.146761623,0.590285464,0.179118174
CDKN2D,-1.387990486,2.296500553,-0.533905015,0.574893091
AMER3,1.51020407,-2.456876479,1.03039426,-2.191286869
CNGA1,1.387950488,-2.283932422,1.077415445,-0.397405092
HPR,1.388411822,-3.346201029,1.290831968,-0.798995295
NAGLU,1.387465439,-2.94436865,0.222912154,0.246782592
P2RX2,-1.385522214,2.862933031,-0.379457445,-0.843100276
NDUFAF3,-1.505829241,2.7673361,0.075216709,1.245109193
SLC6A3,-1.408551852,2.682587074,1.526801934,-0.407111626
SLC16A7,-1.383121394,2.459639382,0.409004359,0.507615934
ARHGEF19,1.380155858,-2.527018766,2.103150737,-1.199930753
MAPKBP1,1.377820445,-2.324138954,-0.662020756,-0.43815718
IBA57,1.378657705,-2.728364414,-0.363120859,-0.439901034
NMBR,1.376522844,-2.559077249,0.175307259,-1.045831067
GCNT4,-1.494779192,3.964150631,-0.05314879,1.379981696
C1orf64,1.491056584,-4.476423437,-0.863274756,-0.26304992
DET1,-1.424217167,2.799683648,1.763410362,-1.844271803
HAS2,-1.370396984,2.163632468,-1.372931238,1.436770522
TAS2R46,-1.371308767,2.152180469,0.599632076,-1.433118937
AGL,-1.368399295,2.210737274,-0.735525375,0.588382227
WDCP,-1.362422959,2.225817979,-1.731530784,1.196261994
STAM,1.360874985,-2.225920727,2.035575244,-2.254335341
BPTF,-1.359778841,2.32272003,0.657255636,-0.044257974
UBA2,-1.359032906,2.318879602,2.354103789,-0.647251216
PARP2,1.358685607,-2.308940494,-0.064245316,-0.535376731
API5,1.358934376,-2.636451513,0.590071768,-0.690272829
CYP4F2,-1.357891782,2.218620762,-0.813381162,1.517458259
GGTLC2,-1.358094482,2.332758181,-0.885510265,0.958358791
TRDMT1,1.353846094,-2.236580545,1.320164781,-0.577645449
BROX,1.352738563,-2.218912124,-0.409967526,-0.353300078
IQCG,1.350627462,-2.287993384,0.897536793,-1.280690165
ABCG2,1.347627849,-2.889657713,-0.007924278,-1.411690155
HIRA,-1.347479321,2.565005278,-0.284923767,-0.024334539
COBLL1,1.347442787,-2.682931981,0.309935458,0.300903572
WDR88,1.346842838,-2.042679928,0.213104855,-0.664826348
TMCO6,-1.346650956,2.393511032,0.568213905,-0.034498549
MLLT3,-1.341483312,3.693144289,-0.638267696,0.028462174
NRG3,-1.341438207,2.33432119,0.293942802,0.929089191
VPS37A,1.341413958,-2.240826388,1.404486258,-1.602024312
RBM10,-1.337873411,2.130093938,0.482918715,0.565305807
ANKRD20A2&ANKRD20A1,1.336058789,-2.097293911,1.117503231,-1.062272472
SLAMF1,-1.335684699,2.156564206,-0.445560553,2.362910409
ARC,1.333331834,-2.589589238,-0.598180089,0.832095209
THRB,-1.327789022,2.380660077,0.019242131,0.563100438
NUP58,-1.327928571,2.304758311,-0.71819675,0.027010929
TIPRL,1.32696299,-2.377787035,0.458393817,-0.524847614
ZP3,-1.3265337,2.058729819,0.46439643,0.328178388
AGAP6,1.324029904,-2.221423551,0.466817655,0.485407625
ARHGEF38,1.370480471,-2.465911081,-0.053632257,0.515008551
TBRG1,-1.321180249,2.054867882,0.255623353,0.171660196
CARD6,1.317078365,-3.244927717,1.552254787,0.249847509
ZNF740,-1.312808248,2.111492316,-0.590481758,2.288187128
NIPA2,1.312779488,-2.169881333,0.080845836,-0.537246167
MRPS33,-1.310487952,2.458888788,0.410739215,-0.1559553
MRAP,-1.309068956,2.077532281,-2.605216058,1.963746232
HSD17B1,-1.30701277,2.149351384,-0.053931009,-0.426874789
THBS2,1.306465971,-2.070695314,0.403964767,-0.918765477
KIF5B,-1.306439305,2.489424631,0.564613529,-0.44209087
SPTAN1,-1.306782312,2.127582692,0.496253351,0.41291496
LOC107986988,-1.34258527,2.764569594,-0.408382676,-0.419956999
CPA4,-1.297203757,2.381590806,0.281096836,0.467334703
ADCK1,-1.296257012,2.23297988,-0.371108198,1.015651726
OSTCP1,1.294417138,-2.304782799,2.273618427,0.053975414
SLC36A3,1.293316128,-2.257660887,0.598624102,-2.809750344
ADRA1A,-1.291715613,2.118585978,-0.674508084,0.762349319
ARID2,-1.326042841,2.314952273,1.503587812,-1.371105727
CCDC78,1.391402013,-3.093585216,0.931708245,-1.793063662
KCTD10,1.288601179,-2.347432141,-0.636740349,-1.315768127
KRT2,-1.284816282,2.23410612,-2.201976084,1.53126583
PLPP4,-1.283951245,2.257300206,0.42969494,1.121205875
TMEM204,-1.284533704,2.75939702,-0.227746246,-0.535379619
OR13D1,-1.284525833,2.182652929,1.223303618,-0.60699662
PLCXD1,1.28309343,-2.300667931,-1.670482543,-0.259582877
JUND,-1.28216153,2.231304724,0.422199496,-0.023021055
P3H1,-1.280657216,2.96520267,-1.153637155,1.223864885
PRTFDC1,-1.280773885,2.881774448,-1.463667705,0.422931121
NUDT10,1.279872154,-2.168513463,1.82253927,-0.300835949
N4BP1,1.278948467,-2.168684308,1.180093107,-1.136086071
CXCL8,-1.271607395,2.230862421,1.708102069,0.189132619
ECD,-1.272361721,2.183495075,-0.078819811,0.651071582
LOC101930123&EEF2K,1.270535597,-2.086127852,0.067758657,0.400861988
GRK6,-1.270200823,2.092637759,-0.024519853,0.709127502
ADAM21,-1.268905184,2.491746642,-0.35516761,-1.403800836
OSM,-1.265362414,2.486047791,-0.660900741,0.520997317
LGALS7&LGALS7B,-1.262930181,2.504550593,1.64289741,0.179022771
NELL1,1.261539416,-2.260888411,-0.921079656,0.42395298
CPA2,-1.261656615,2.330114621,-0.754095994,1.190578583
DBP,1.260662474,-2.811804456,-0.42838841,1.446151632
TMEM94,-1.260365961,3.159032853,-1.196829653,0.272901776
BATF3,-1.259387182,2.124695576,1.041249981,0.390492497
FBLN5,-1.259339622,2.157499756,0.158903271,0.530331947
CCDC25,-1.258157663,2.327824504,-0.144441266,0.266130543
SLC6A19,-1.255388096,2.748885835,-0.633725398,0.845593692
IPO4,1.254571247,-2.292005593,0.161329655,-0.184536547
SYT3,-1.254377563,2.241072361,0.846464295,-0.795987321
TOMM5,-1.252450941,2.045762052,0.421213535,0.103576608
SPG21,1.252386357,-2.05277224,0.890649712,-0.239264634
TMX1,-1.345332057,2.752784347,-0.279689949,1.260163711
EEF1E1,-1.248234346,2.372175375,0.708190285,-0.255721352
ADGRE3,-1.246791913,2.882737447,0.418240192,0.229934908
C1orf54,-1.33877579,4.597062066,-0.872745141,1.230240025
FAM221A,1.243091237,-2.486054839,0.815225004,-0.143789525
ZMYND11,-1.242020365,2.526533253,-0.45017899,0.055633817
TMPRSS15,-1.241328665,2.279229846,-0.685767845,0.798003226
UTF1,-1.272556317,2.428103838,-1.235632232,1.297572065
SLC25A29,1.236981019,-2.123257799,-0.707110314,0.682126785
RARS2,1.235534869,-2.397241864,1.352241452,-0.906573274
DNAJC25-GNG10,-1.234592191,2.737327659,0.570683573,-0.957190785
TP53,-1.234185305,2.250248551,-0.203080465,1.629886583
AASS,-1.233128904,3.433609157,-0.665459506,0.120960231
HIST1H4G,-1.232868775,3.099024747,-0.443453453,1.042605402
C1orf21,-1.230887991,2.046025054,0.546055844,-0.594447515
PSKH1,1.246357449,2.364954778,-0.729161378,-1.071282133
CHRNA9,-1.225810398,2.32249303,-0.840357458,0.69896463
KRT14,-1.224479305,2.201875096,-1.452443846,-0.154045289
SCRN1,1.223512555,-3.085687888,0.761798823,-0.121917105
NR0B2,1.22104215,-2.939252115,0.942114781,-0.437146608
MED22,1.220780418,-3.375364977,0.227476186,0.124344013
GABARAPL1,1.218337325,-2.101504259,2.186579893,-2.126511997
SYT7,-1.218493193,2.721845559,-0.358581776,0.226285664
CACNA1H,1.217280815,-2.229449828,1.557129507,-1.299452747
SDHA,-1.217159765,2.147514735,1.173592305,-0.327360633
CEP68,1.217486713,-2.284185517,0.047813634,-0.476396
TMEM240,1.250267129,-3.071858119,-1.213520183,0.354289479
FAM102B,-1.214336541,2.222034652,-0.330743312,-0.255134817
ZNF850,1.230777821,-2.842634937,-1.630570776,1.283275431
RPL6,1.212813866,-3.227547921,0.22189584,-0.600815585
DAPL1,1.212419633,-2.126565549,1.430809836,-0.843535514
GJB2,1.211347251,-2.260553883,0.893321101,-0.944395987
PDCD6,-1.211813929,2.684111148,0.649946015,-1.618002002
EGR2,-1.207660921,2.107271703,-1.043358932,1.029618954
MRPS12,-1.206826193,2.210211524,-0.430579234,0.730836335
ARMC2,-1.201705012,2.068513682,-0.044652875,1.315609916
RPN2,1.199646242,-2.289353327,-0.260358962,0.604062221
NUSAP1,-1.196393858,2.438744921,-0.309174777,1.0790772
AK7,1.196254992,-3.054614727,-0.540776736,-0.510786823
SAP30BP,1.281075974,-2.728631298,-0.063713649,-0.73920979
ERVW-1,1.19517982,-2.092207372,0.13657985,-0.701921266
FAM218A,-1.279392535,3.404251417,-0.266389648,1.587584626
AK9,1.193409384,-2.041950713,-0.325994532,-0.24224667
PSMD12,1.18725315,-2.467887346,0.249295226,-0.425489964
UGT1A5,1.185997552,-2.46602523,0.678019143,-1.161012884
PXN,1.181014743,-2.141388137,-0.279037601,-0.266742714
NFKBID,1.201756626,-3.42088729,-0.626704278,-0.104400739
DHX57,-1.162582967,2.888951067,-1.533370317,0.25869561
ABCB9,-1.161114976,2.199313065,0.647505752,0.502802572
PIKFYVE,-1.157384488,2.467181731,-0.675066238,0.191117649
OGFOD3,-1.157346121,2.154088064,-1.403567079,1.657943845
LINGO1,-1.156702742,2.385357131,-0.571506583,2.165571699
MAZ,-1.146380894,2.295535407,0.202925817,0.371651643
LETM1,-1.143895489,2.195273694,0.252945348,1.226493284
NDC80,-1.142743623,2.539184212,1.193993019,-1.928834716
VMA21,-1.14171998,2.492328725,0.7113585,-0.545128077
TMCO5A,1.141170188,-2.845182839,-1.026177231,-0.14174358
CDK6,1.139330365,-2.33297501,-0.430954221,-1.193636237
ALDH2,-1.138839814,2.62743602,-0.365932772,1.201441688
ALS2,1.13866927,-2.374546993,0.819388187,-1.281061894
TMEM65,1.138107569,-2.869800164,0.766204851,-0.899933416
IMP4,-1.137224365,2.043629803,-1.29475215,1.696890474
OR56B1,1.137102383,-2.952233736,-1.215246993,0.018372407
SLC7A8,1.135065737,-3.091230317,-1.222797091,0.54690904
TMEM52B,1.13241866,-2.385442519,0.964418981,-1.809479199
KRTAP13-2,-1.131050781,2.210755616,0.166838134,0.314528596
ACOX3,-1.128190521,2.210357939,0.735608742,-0.515521646
POLB,1.128015792,-2.727719563,1.058857171,-0.775648377
MFSD12,1.12755631,-2.277193953,0.098252453,-1.252169722
RPSA,1.127314417,-3.694218949,0.356133629,0.216787316
EFHC2,1.125107086,-2.097722413,-1.328080718,-0.172929426
FAM47A,1.123742014,-2.401427714,0.942915105,-0.772166616
KRTAP1-5,1.196951714,-3.552801416,-0.005082903,-0.621791687
PNMA8A,-1.120286008,2.56993024,0.529735592,0.541545653
BMPR2,1.117487805,-2.317367947,0.754166947,0.118013411
MUC7,1.117617523,-2.589555909,0.339169428,-0.510310519
TSACC,1.190765602,-2.447279,0.498042397,-1.665635154
ZNF484,-1.116120617,2.175238832,-0.315347806,-0.85357554
SUCLG1,-1.109108797,2.274184817,-1.827302473,0.296770512
MSH4,1.108083253,-2.122478985,1.250219191,-0.891840777
ST8SIA6,-1.106217994,2.228355081,-1.155117714,-0.43598092
ZBTB48,-1.10525304,2.483707358,-1.454032662,0.676304156
ZNF618,-1.103186429,2.045300248,-2.252600065,1.168425367
RNF113A,-1.101114528,2.150553643,-1.081700158,2.204521563
ZNF490,1.101609058,-2.374149753,-0.072200699,-0.037686829
HAPLN2,1.098649041,-2.197555198,-0.113752632,-0.506589914
CXCL9,-1.09866559,2.21830159,-0.169573684,0.619105857
PER2,1.098016855,-2.289500471,-0.376706395,-0.173251024
NAA40,1.096269794,-2.056128737,-0.000733619,-1.089994356
PLEKHB2,1.093119195,-2.241771708,0.930292741,-0.31573115
HBE1,1.089226838,-2.184803827,1.188515002,-1.083207374
GJB6,-1.088006032,2.122784528,1.151553144,-0.884209008
KIF16B,1.08732041,-2.514883859,0.233076222,-0.474703011
SLITRK6,1.086548489,-2.05281563,-1.647665842,0.422087138
ETNK1,1.086359262,-2.190887567,0.41075393,-0.120603719
MAF1,-1.155168141,3.506274179,-0.61961613,1.237540288
B4GALT1,1.083641368,-2.186222585,0.221950648,-1.196910086
CAPZA2,1.081701043,-2.942168116,-0.625841993,0.354576976
ZNF530,1.081774373,-2.564550133,0.568963974,-0.304645191
TIAM1,1.079428297,-2.575235887,0.709831479,-0.335762186
MCFD2,-1.079870023,2.264158216,0.107292851,-0.100856739
LOC729162,1.077886,-2.199583484,-0.410500307,-0.326649283
EBNA1BP2,-1.077404059,2.098181065,-0.951509689,0.112668546
MRPL4,1.076302278,-2.28386502,-0.473561908,-1.372474941
VPS33B,1.075495925,-2.189939035,-0.238627669,-0.542331097
PLA2G3,-1.074456963,2.133221346,-1.250611983,0.898216592
LOC441728,-1.073353455,2.124750406,-2.268093162,0.171536105
FHOD3,-1.071595782,2.248914951,-0.905505413,1.204761299
NME2,-1.070933138,2.752293698,-1.838629955,0.405633237
SRCAP,-1.070556836,2.466336012,-0.698961901,0.980495012
TAOK1,-1.084503712,3.420253119,2.042976746,-1.411476451
MED12L,1.068549334,-2.23173404,-0.331492103,-1.321347074
KIAA2026,-1.065927582,2.322719227,-0.486116623,1.49462831
IDH3G,-1.065377069,2.340341114,-0.482105065,-0.422790422
MMP20,-1.063992796,3.166759776,-0.893423085,-0.452924478
CDH26,-1.063519006,2.512994894,-2.473054163,1.257599386
SRRM3,1.129737088,-2.915627212,0.455942374,-0.730254405
MROH7-TTC4,1.058331944,-2.087400023,1.36545352,-1.22513215
ARRDC4,1.053510805,-2.183015634,0.723240841,-1.377221898
SIPA1L3,-1.117671722,4.07048219,-0.674752291,1.682448316
FSHB,1.074749211,-2.778912999,-0.493696382,0.174121183
COQ5,1.074693206,-3.418125084,-0.678416323,0.639880735
HSPA7,-1.114185399,3.066967641,-1.011914534,1.945749956
FCER1A,1.046117431,-2.31528523,0.216238857,-1.877966453
BCKDK,-1.045220938,2.190480854,-0.21761886,-0.042859642
HOXB8,-1.041891577,2.179762725,-0.352918887,1.136680182
ZNF217,-1.040805779,2.435675402,-0.405948227,-0.29957206
SHC1,1.040543332,-2.462248588,-0.275426437,-0.717930392
FAM91A1,-1.060527613,3.308106346,0.534287143,-1.115618828
MUM1,1.036531215,-2.327577648,1.343963867,-0.76009725
REST,-1.035430644,2.817922705,-0.86487491,1.65816637
PTGES3,-1.034306675,2.68710971,-0.057337985,-0.019227674
RBBP5,-1.053009155,2.993793082,1.198838854,-0.516201716
ZSCAN12,1.029332662,-2.622678788,0.585382777,-0.831016104
MIF,-1.028633135,2.329115128,-0.724902775,1.831796631
FREM2,1.019212402,-2.410119629,0.293111938,-0.317256573
ENO4,1.04192713,-3.113925549,-1.455505103,0.83942582
TRMT13,1.012366154,-2.379650314,0.031974834,-0.922274263
TPM3,-1.010734012,2.958253682,-0.137622713,0.8463826
NCAPD3,1.010241167,-2.569691053,-0.748617938,0.126085743
PRRC2C,-1.009014781,2.523622664,0.244802829,-0.066580572
PLXNB3,-1.008384796,2.531100054,-0.368183035,-0.460842162
SHROOM1,-1.064821293,2.427420343,1.73668101,-0.317851975
LINC00158,1.005187213,-2.686039179,0.177337795,-0.375793898
BPIFC,1.003993468,-2.177147232,3.550953906,-1.139822038
NID1,1.002964645,-2.103374139,-0.406847244,-0.234294461
SEL1L,1.061144196,-3.277397249,-0.281069793,-0.903257522
HSF4,-1.001999653,2.140394178,0.239990802,0.461809265
MIR600HG,-0.999515481,2.582936035,-0.81665838,0.333376819
BCCIP,0.996377859,-2.225355924,0.194844056,-0.686371075
CLEC11A,-0.993596205,2.266451515,-1.38151816,1.740754822
SLC35B3,-0.992287562,2.050960375,-1.518106696,0.764479349
SLC6A14,0.991956444,-2.091373937,-0.64838985,0.24017815
ALDH1A3,-0.990042004,2.470405457,0.606668359,-0.424048061
VAPA,0.987844916,-2.287825696,0.675528636,-0.096807096
TTBK2,-0.996427099,2.1394759,0.618719591,-0.204558164
GABRB3,0.982879365,-2.074426054,0.965519007,-0.694474006
LOC105378260,-1.002607119,2.555177755,0.269731302,-0.855261629
XDH,-0.974337729,2.646752605,0.056480172,0.379578853
ERCC6L2,0.974321425,-2.060265405,-0.072651143,-0.620100654
TMEM41A,0.97326112,-2.870217774,1.552500081,-1.022525918
GP9,-0.971143564,2.048591976,0.134194738,0.434105148
TMEM63A,-0.970661984,2.667870547,0.563909724,-0.31740729
RBFOX2,-0.968163,3.138373224,-0.564544613,0.249503291
TBCEL,0.968505189,-3.078851354,0.475464965,0.471051677
SRF,-0.966529181,2.105933686,-0.620857471,0.645566718
FIBCD1,0.963263075,-3.898291096,-0.993095104,0.262229482
ATP6V0E2,-0.96279639,2.185614815,0.025336734,0.656185525
GRIP2,-1.016411615,3.571826204,-1.078814375,1.695362963
SOX21,-0.958232789,2.304331124,0.458374072,-0.789237568
CBL,-0.957207065,3.101769598,-1.094614284,-0.897109204
TSC22D4,-0.955855075,2.149903799,-1.820407866,1.768638322
PFKL,0.955505362,-2.892491314,0.756671116,-0.894761768
LOC101929141,-0.954796014,2.220380172,-1.446805461,0.472553417
MYL9,0.95337579,-2.381926351,0.601463528,-0.379010746
TRH,-0.951216726,2.479789691,1.782962437,-0.200420326
ELOC,-0.951214367,2.47810643,0.757919016,-1.3545668
FRRS1L,0.950721268,-2.365171522,0.760474031,-1.126606292
PCDHB13,-0.950659091,2.532344399,-0.003419953,-0.196875167
NRN1,0.960158692,-3.025917038,0.958711175,-0.110469031
CCBE1,0.942025367,-2.51063283,-0.066165257,-0.911418427
PDE2A,-0.940766414,2.473278169,-0.069359826,0.853187143
FHL3,-0.939520753,2.184479459,0.238606856,-0.08147099
HLA-F,-0.938464174,3.389074276,-0.062412748,-0.661264274
PLEKHD1,-0.986410723,3.00111456,-0.714979644,1.172905367
ZC2HC1B,0.931680288,-2.144549401,-0.195824438,0.871174858
GPM6A,0.92965413,-2.659980994,-1.567561609,-0.157967818
